fdcId,database,subCategory
2706005,survey_fndds,"Chicken, whole pieces"
2706006,survey_fndds,"Chicken, whole pieces"
2706007,survey_fndds,"Chicken, whole pieces"
2706008,survey_fndds,"Chicken, whole pieces"
2706009,survey_fndds,"Chicken, whole pieces"
2706010,survey_fndds,"Chicken, whole pieces"
2706011,survey_fndds,"Chicken, whole pieces"
2706012,survey_fndds,"Chicken, whole pieces"
2706013,survey_fndds,"Chicken, whole pieces"
2706014,survey_fndds,"Chicken, whole pieces"
2706015,survey_fndds,"Chicken, whole pieces"
2706016,survey_fndds,"Chicken, whole pieces"
2706017,survey_fndds,"Chicken, whole pieces"
2706018,survey_fndds,"Chicken, whole pieces"
2706019,survey_fndds,"Chicken, whole pieces"
2706020,survey_fndds,"Chicken, whole pieces"
2706021,survey_fndds,"Chicken, whole pieces"
2706022,survey_fndds,"Chicken, whole pieces"
2706023,survey_fndds,"Chicken, whole pieces"
2706024,survey_fndds,"Chicken, whole pieces"
2706025,survey_fndds,"Chicken, whole pieces"
2706026,survey_fndds,"Chicken, whole pieces"
2706027,survey_fndds,"Chicken, whole pieces"
2706028,survey_fndds,"Chicken, whole pieces"
2706029,survey_fndds,"Chicken, whole pieces"
2706030,survey_fndds,"Chicken, whole pieces"
2706031,survey_fndds,"Chicken, whole pieces"
2706032,survey_fndds,"Chicken, whole pieces"
2706033,survey_fndds,"Chicken, whole pieces"
2706034,survey_fndds,"Chicken, whole pieces"
2706035,survey_fndds,"Chicken, whole pieces"
2706036,survey_fndds,"Chicken, whole pieces"
2706037,survey_fndds,"Chicken, whole pieces"
2706038,survey_fndds,"Chicken, whole pieces"
2706039,survey_fndds,"Chicken, whole pieces"
2706040,survey_fndds,"Chicken, whole pieces"
2706041,survey_fndds,"Chicken, whole pieces"
2706042,survey_fndds,"Chicken, whole pieces"
2706043,survey_fndds,"Chicken, whole pieces"
2706044,survey_fndds,"Chicken, whole pieces"
2706045,survey_fndds,"Chicken, whole pieces"
2706046,survey_fndds,"Chicken, whole pieces"
2706047,survey_fndds,"Chicken, whole pieces"
2706048,survey_fndds,"Chicken, whole pieces"
2706049,survey_fndds,"Chicken, whole pieces"
2706050,survey_fndds,"Chicken, whole pieces"
2706051,survey_fndds,"Chicken, whole pieces"
2706052,survey_fndds,"Chicken, whole pieces"
2706053,survey_fndds,"Chicken, whole pieces"
2706054,survey_fndds,"Chicken, whole pieces"
2706055,survey_fndds,"Chicken, whole pieces"
2706056,survey_fndds,"Chicken, whole pieces"
2706057,survey_fndds,"Chicken, whole pieces"
2706058,survey_fndds,"Chicken, whole pieces"
2706059,survey_fndds,"Chicken, whole pieces"
2706060,survey_fndds,"Chicken, whole pieces"
2706061,survey_fndds,"Chicken, whole pieces"
2706062,survey_fndds,"Chicken, whole pieces"
2706063,survey_fndds,"Chicken, whole pieces"
2706064,survey_fndds,"Chicken, whole pieces"
2706065,survey_fndds,"Chicken, whole pieces"
2706066,survey_fndds,"Chicken, whole pieces"
2706067,survey_fndds,"Chicken, whole pieces"
2706068,survey_fndds,"Chicken, whole pieces"
2706069,survey_fndds,"Chicken, whole pieces"
2706070,survey_fndds,"Chicken, whole pieces"
2706071,survey_fndds,"Chicken, whole pieces"
2706072,survey_fndds,"Chicken, whole pieces"
2706073,survey_fndds,"Chicken, whole pieces"
2706074,survey_fndds,"Chicken, whole pieces"
2706075,survey_fndds,"Chicken, whole pieces"
2706076,survey_fndds,"Chicken, whole pieces"
2706077,survey_fndds,"Chicken, whole pieces"
2706078,survey_fndds,"Chicken, whole pieces"
2706079,survey_fndds,"Chicken, whole pieces"
2706080,survey_fndds,"Chicken, whole pieces"
2706081,survey_fndds,"Chicken, whole pieces"
2706082,survey_fndds,"Chicken, whole pieces"
2706083,survey_fndds,"Chicken, whole pieces"
2706084,survey_fndds,"Chicken, whole pieces"
2706085,survey_fndds,"Chicken, whole pieces"
2706086,survey_fndds,"Chicken, whole pieces"
2706087,survey_fndds,"Chicken, whole pieces"
2706088,survey_fndds,"Chicken patties, nuggets and tenders"
2706089,survey_fndds,"Chicken patties, nuggets and tenders"
2706090,survey_fndds,"Chicken patties, nuggets and tenders"
2706091,survey_fndds,"Chicken, whole pieces"
2706092,survey_fndds,"Chicken patties, nuggets and tenders"
2706093,survey_fndds,"Chicken patties, nuggets and tenders"
2706094,survey_fndds,"Chicken patties, nuggets and tenders"
2706095,survey_fndds,"Chicken patties, nuggets and tenders"
2706096,survey_fndds,"Chicken patties, nuggets and tenders"
2706097,survey_fndds,"Chicken patties, nuggets and tenders"
2706098,survey_fndds,"Chicken patties, nuggets and tenders"
2706099,survey_fndds,"Chicken patties, nuggets and tenders"
2706100,survey_fndds,"Chicken patties, nuggets and tenders"
2706101,survey_fndds,"Chicken patties, nuggets and tenders"
2706102,survey_fndds,"Chicken patties, nuggets and tenders"
2706103,survey_fndds,"Chicken patties, nuggets and tenders"
2706104,survey_fndds,"Turkey, duck, other poultry"
2706105,survey_fndds,"Turkey, duck, other poultry"
2706106,survey_fndds,"Turkey, duck, other poultry"
2706107,survey_fndds,"Turkey, duck, other poultry"
2706108,survey_fndds,"Turkey, duck, other poultry"
2706109,survey_fndds,"Turkey, duck, other poultry"
2706110,survey_fndds,"Turkey, duck, other poultry"
2706111,survey_fndds,"Turkey, duck, other poultry"
2706112,survey_fndds,"Turkey, duck, other poultry"
2706113,survey_fndds,"Turkey, duck, other poultry"
2706114,survey_fndds,"Turkey, duck, other poultry"
2706115,survey_fndds,"Turkey, duck, other poultry"
2706116,survey_fndds,"Turkey, duck, other poultry"
2706117,survey_fndds,"Turkey, duck, other poultry"
2706118,survey_fndds,"Turkey, duck, other poultry"
2706119,survey_fndds,"Turkey, duck, other poultry"
2706120,survey_fndds,"Turkey, duck, other poultry"
2706121,survey_fndds,"Turkey, duck, other poultry"
2706122,survey_fndds,"Turkey, duck, other poultry"
2706123,survey_fndds,"Turkey, duck, other poultry"
2706124,survey_fndds,"Turkey, duck, other poultry"
2706125,survey_fndds,"Turkey, duck, other poultry"
2706126,survey_fndds,"Turkey, duck, other poultry"
2706127,survey_fndds,"Turkey, duck, other poultry"
2706128,survey_fndds,"Turkey, duck, other poultry"
2706129,survey_fndds,"Turkey, duck, other poultry"
2706130,survey_fndds,"Turkey, duck, other poultry"
2706131,survey_fndds,"Turkey, duck, other poultry"
2706132,survey_fndds,"Turkey, duck, other poultry"
2706133,survey_fndds,"Turkey, duck, other poultry"
2706134,survey_fndds,"Turkey, duck, other poultry"
2706135,survey_fndds,Bacon
2706136,survey_fndds,Bacon
2706137,survey_fndds,"Turkey, duck, other poultry"
2706138,survey_fndds,"Turkey, duck, other poultry"
2706139,survey_fndds,"Turkey, duck, other poultry"
2706140,survey_fndds,"Turkey, duck, other poultry"
2706141,survey_fndds,"Turkey, duck, other poultry"
2706142,survey_fndds,"Turkey, duck, other poultry"
2706143,survey_fndds,"Turkey, duck, other poultry"
2706144,survey_fndds,"Turkey, duck, other poultry"
2706145,survey_fndds,"Turkey, duck, other poultry"
2706146,survey_fndds,"Turkey, duck, other poultry"
2706147,survey_fndds,"Turkey, duck, other poultry"
2706148,survey_fndds,"Turkey, duck, other poultry"
2706149,survey_fndds,"Turkey, duck, other poultry"
2706150,survey_fndds,"Turkey, duck, other poultry"
2706151,survey_fndds,Baby food: meat and dinners
2706152,survey_fndds,Baby food: meat and dinners
2706153,survey_fndds,Liver and organ meats
2706154,survey_fndds,Liver and organ meats
2706155,survey_fndds,Liver and organ meats
2706156,survey_fndds,Liver and organ meats
2706157,survey_fndds,Liver and organ meats
2706158,survey_fndds,Liver and organ meats
2706159,survey_fndds,Liver and organ meats
2706160,survey_fndds,Liver and organ meats
2706161,survey_fndds,Liver and organ meats
2706162,survey_fndds,Liver and organ meats
2706163,survey_fndds,Liver and organ meats
2706164,survey_fndds,Liver and organ meats
2706165,survey_fndds,Liver and organ meats
2706166,survey_fndds,Frankfurters
2706167,survey_fndds,Frankfurters
2706168,survey_fndds,Frankfurters
2706169,survey_fndds,Frankfurters
2706170,survey_fndds,Frankfurters
2706171,survey_fndds,Sausages
2706172,survey_fndds,Sausages
2706173,survey_fndds,Sausages
2706174,survey_fndds,Sausages
2706175,survey_fndds,Sausages
2706176,survey_fndds,Cold cuts and cured meats
2706177,survey_fndds,Cold cuts and cured meats
2706178,survey_fndds,Cold cuts and cured meats
2706179,survey_fndds,Sausages
2706180,survey_fndds,Cold cuts and cured meats
2706181,survey_fndds,Sausages
2706182,survey_fndds,Cold cuts and cured meats
2706183,survey_fndds,Cold cuts and cured meats
2706184,survey_fndds,Cold cuts and cured meats
2706185,survey_fndds,Cold cuts and cured meats
2706186,survey_fndds,Cold cuts and cured meats
2706187,survey_fndds,Cold cuts and cured meats
2706188,survey_fndds,Sausages
2706189,survey_fndds,Sausages
2706190,survey_fndds,Sausages
2706191,survey_fndds,Sausages
2706192,survey_fndds,Sausages
2706193,survey_fndds,Sausages
2706194,survey_fndds,Sausages
2706195,survey_fndds,Cold cuts and cured meats
2706196,survey_fndds,Cold cuts and cured meats
2706197,survey_fndds,Cold cuts and cured meats
2706198,survey_fndds,Sausages
2706199,survey_fndds,Sausages
2706200,survey_fndds,Sausages
2706201,survey_fndds,Sausages
2706202,survey_fndds,Sausages
2706203,survey_fndds,Sausages
2706204,survey_fndds,Sausages
2706205,survey_fndds,Cold cuts and cured meats
2706206,survey_fndds,Cold cuts and cured meats
2706207,survey_fndds,Cold cuts and cured meats
2706208,survey_fndds,Cold cuts and cured meats
2706209,survey_fndds,Cold cuts and cured meats
2706210,survey_fndds,Cold cuts and cured meats
2706211,survey_fndds,Cold cuts and cured meats
2706212,survey_fndds,Cold cuts and cured meats
2706213,survey_fndds,Cold cuts and cured meats
2706214,survey_fndds,Cold cuts and cured meats
2706215,survey_fndds,Cold cuts and cured meats
2706216,survey_fndds,Cold cuts and cured meats
2706217,survey_fndds,Cold cuts and cured meats
2706218,survey_fndds,Cold cuts and cured meats
2706219,survey_fndds,Cold cuts and cured meats
2706220,survey_fndds,Cold cuts and cured meats
2706221,survey_fndds,Cold cuts and cured meats
2706222,survey_fndds,Cold cuts and cured meats
2706223,survey_fndds,Fish
2706224,survey_fndds,Fish
2706225,survey_fndds,Fish
2706226,survey_fndds,Fish
2706227,survey_fndds,Fish
2706228,survey_fndds,Fish
2706229,survey_fndds,Fish
2706230,survey_fndds,Fish
2706231,survey_fndds,Fish
2706232,survey_fndds,Fish
2706233,survey_fndds,Fish
2706234,survey_fndds,Fish
2706235,survey_fndds,Fish
2706236,survey_fndds,Fish
2706237,survey_fndds,Fish
2706238,survey_fndds,Fish
2706239,survey_fndds,Fish
2706240,survey_fndds,Fish
2706241,survey_fndds,Fish
2706242,survey_fndds,Fish
2706243,survey_fndds,Fish
2706244,survey_fndds,Fish
2706245,survey_fndds,Fish
2706246,survey_fndds,Fish
2706247,survey_fndds,Fish
2706248,survey_fndds,Fish
2706249,survey_fndds,Fish
2706250,survey_fndds,Fish
2706251,survey_fndds,Fish
2706252,survey_fndds,Fish
2706253,survey_fndds,Fish
2706254,survey_fndds,Fish
2706255,survey_fndds,Fish
2706256,survey_fndds,Fish
2706257,survey_fndds,Fish
2706258,survey_fndds,Fish
2706259,survey_fndds,Fish
2706260,survey_fndds,Fish
2706261,survey_fndds,Fish
2706262,survey_fndds,Fish
2706263,survey_fndds,Fish
2706264,survey_fndds,Fish
2706265,survey_fndds,Fish
2706266,survey_fndds,Fish
2706267,survey_fndds,Fish
2706268,survey_fndds,Fish
2706269,survey_fndds,Fish
2706270,survey_fndds,Fish
2706271,survey_fndds,Fish
2706272,survey_fndds,Fish
2706273,survey_fndds,Fish
2706274,survey_fndds,Fish
2706275,survey_fndds,Fish
2706276,survey_fndds,Fish
2706277,survey_fndds,Fish
2706278,survey_fndds,Fish
2706279,survey_fndds,Fish
2706280,survey_fndds,Fish
2706281,survey_fndds,Fish
2706282,survey_fndds,Fish
2706283,survey_fndds,Fish
2706284,survey_fndds,Fish
2706285,survey_fndds,Fish
2706286,survey_fndds,Fish
2706287,survey_fndds,Fish
2706288,survey_fndds,Fish
2706289,survey_fndds,Fish
2706290,survey_fndds,Fish
2706291,survey_fndds,Fish
2706292,survey_fndds,Fish
2706293,survey_fndds,Fish
2706294,survey_fndds,Fish
2706295,survey_fndds,Fish
2706296,survey_fndds,Fish
2706297,survey_fndds,Fish
2706298,survey_fndds,Fish
2706299,survey_fndds,Fish
2706300,survey_fndds,Fish
2706301,survey_fndds,Fish
2706302,survey_fndds,Fish
2706303,survey_fndds,Fish
2706304,survey_fndds,Fish
2706305,survey_fndds,Fish
2706306,survey_fndds,Fish
2706307,survey_fndds,Fish
2706308,survey_fndds,Fish
2706309,survey_fndds,Fish
2706310,survey_fndds,Fish
2706311,survey_fndds,Fish
2706312,survey_fndds,Fish
2706313,survey_fndds,Fish
2706314,survey_fndds,Fish
2706315,survey_fndds,Fish
2706316,survey_fndds,Fish
2706317,survey_fndds,Fish
2706318,survey_fndds,Fish
2706319,survey_fndds,Fish
2706320,survey_fndds,Fish
2706321,survey_fndds,Fish
2706322,survey_fndds,Fish
2706323,survey_fndds,Fish
2706324,survey_fndds,Fish
2706325,survey_fndds,Fish
2706326,survey_fndds,Fish
2706327,survey_fndds,Fish
2706328,survey_fndds,Fish
2706329,survey_fndds,Fish
2706330,survey_fndds,Shellfish
2706331,survey_fndds,Shellfish
2706332,survey_fndds,Fish
2706333,survey_fndds,Shellfish
2706334,survey_fndds,Shellfish
2706335,survey_fndds,Shellfish
2706336,survey_fndds,Shellfish
2706337,survey_fndds,Shellfish
2706338,survey_fndds,Shellfish
2706339,survey_fndds,Shellfish
2706340,survey_fndds,Shellfish
2706341,survey_fndds,Shellfish
2706342,survey_fndds,Shellfish
2706343,survey_fndds,Shellfish
2706344,survey_fndds,Shellfish
2706345,survey_fndds,Shellfish
2706346,survey_fndds,Shellfish
2706347,survey_fndds,Shellfish
2706348,survey_fndds,Shellfish
2706349,survey_fndds,Shellfish
2706350,survey_fndds,Shellfish
2706351,survey_fndds,Shellfish
2706352,survey_fndds,Shellfish
2706353,survey_fndds,Shellfish
2706354,survey_fndds,Shellfish
2706355,survey_fndds,Shellfish
2706356,survey_fndds,Shellfish
2706357,survey_fndds,Shellfish
2706358,survey_fndds,Shellfish
2706359,survey_fndds,Shellfish
2706360,survey_fndds,Shellfish
2706361,survey_fndds,Shellfish
2706362,survey_fndds,Shellfish
2706363,survey_fndds,Shellfish
2706364,survey_fndds,Shellfish
2706365,survey_fndds,Shellfish
2706366,survey_fndds,Shellfish
2706367,survey_fndds,Shellfish
2706368,survey_fndds,Shellfish
2706369,survey_fndds,Meat mixed dishes
2706370,survey_fndds,Meat mixed dishes
2706371,survey_fndds,Meat mixed dishes
2706372,survey_fndds,Meat mixed dishes
2706373,survey_fndds,Meat mixed dishes
2706374,survey_fndds,Meat mixed dishes
2706375,survey_fndds,Meat mixed dishes
2706376,survey_fndds,Meat mixed dishes
2706377,survey_fndds,Meat mixed dishes
2706378,survey_fndds,Meat mixed dishes
2706379,survey_fndds,Meat mixed dishes
2706380,survey_fndds,Meat mixed dishes
2706381,survey_fndds,Meat mixed dishes
2706382,survey_fndds,Meat mixed dishes
2706383,survey_fndds,Meat mixed dishes
2706384,survey_fndds,Meat mixed dishes
2706385,survey_fndds,Meat mixed dishes
2706386,survey_fndds,Stir-fry and soy-based sauce mixtures
2706387,survey_fndds,Stir-fry and soy-based sauce mixtures
2706388,survey_fndds,Meat mixed dishes
2706389,survey_fndds,Meat mixed dishes
2706390,survey_fndds,Meat mixed dishes
2706391,survey_fndds,"Beef, excludes ground"
2706392,survey_fndds,Stir-fry and soy-based sauce mixtures
2706393,survey_fndds,Meat mixed dishes
2706394,survey_fndds,Meat mixed dishes
2706395,survey_fndds,Meat mixed dishes
2706396,survey_fndds,Meat mixed dishes
2706397,survey_fndds,Meat mixed dishes
2706398,survey_fndds,Meat mixed dishes
2706399,survey_fndds,Meat mixed dishes
2706400,survey_fndds,Pork
2706401,survey_fndds,Stir-fry and soy-based sauce mixtures
2706402,survey_fndds,Meat mixed dishes
2706403,survey_fndds,Meat mixed dishes
2706404,survey_fndds,Meat mixed dishes
2706405,survey_fndds,Meat mixed dishes
2706406,survey_fndds,Meat mixed dishes
2706407,survey_fndds,Meat mixed dishes
2706408,survey_fndds,Stir-fry and soy-based sauce mixtures
2706409,survey_fndds,Meat mixed dishes
2706410,survey_fndds,Meat mixed dishes
2706411,survey_fndds,Meat mixed dishes
2706412,survey_fndds,Meat mixed dishes
2706413,survey_fndds,Meat mixed dishes
2706414,survey_fndds,Meat mixed dishes
2706415,survey_fndds,Meat mixed dishes
2706416,survey_fndds,Meat mixed dishes
2706417,survey_fndds,Meat mixed dishes
2706418,survey_fndds,Meat mixed dishes
2706419,survey_fndds,Meat mixed dishes
2706420,survey_fndds,Meat mixed dishes
2706421,survey_fndds,Poultry mixed dishes
2706422,survey_fndds,"Pasta sauces, tomato-based"
2706423,survey_fndds,"Pasta sauces, tomato-based"
2706424,survey_fndds,Poultry mixed dishes
2706425,survey_fndds,Poultry mixed dishes
2706426,survey_fndds,Poultry mixed dishes
2706427,survey_fndds,Poultry mixed dishes
2706428,survey_fndds,Poultry mixed dishes
2706429,survey_fndds,Poultry mixed dishes
2706430,survey_fndds,Poultry mixed dishes
2706431,survey_fndds,Poultry mixed dishes
2706432,survey_fndds,Poultry mixed dishes
2706433,survey_fndds,Stir-fry and soy-based sauce mixtures
2706434,survey_fndds,Poultry mixed dishes
2706435,survey_fndds,Stir-fry and soy-based sauce mixtures
2706436,survey_fndds,Stir-fry and soy-based sauce mixtures
2706437,survey_fndds,Poultry mixed dishes
